"protein","peptide","logFC"
"PLEKHG2","PLEKHG2_S90",-3.24202903166667
"DCTN1","DCTN1_S351",1.24554379666667
"PRAG1","PRAG1_S53",-1.96164576
"ASPSCR1","ASPSCR1_S275",-1.59958489666667
"FAM83H","FAM83H_S925",-1.24058914
"CC2D1A","CC2D1A_T206",-2.69595988333334
"NUP98","NUP98_S897",2.64316368333333
"PARD3","PARD3_S1223",-1.64596874666667
"MAP3K20","MAP3K20_S648",2.24287065
"CEP152","CEP152_S1455",-2.35111601833334
"XRCC1","XRCC1_T457",1.9011205
"KMT2B","KMT2B_T939",-1.97767130666667
"TBC1D22A","TBC1D22A_T175",2.75821399666667
"SHROOM3","SHROOM3_T1205",-3.46944618333333
"EML3","EML3_S198",-1.25793266333333
"CCAR2","CCAR2_S569",1.24240049
"MYRF","MYRF_T162",-1.42068768
"MTCL1","MTCL1_S77",2.00091044333333
"ARFGAP2","ARFGAP2_S340",2.67943573333334
"BTBD7","BTBD7_T997",-1.15091769
"VPS13D","VPS13D_S2435",-1.65714581666667
"SHB","SHB_S388",-1.57393042333334
"TCEA3","TCEA3_S115",-1.09308624
"SPTBN1","SPTBN1_S2340",-1.68718528666667
"NUMA1","NUMA1_S1868",-1.52204291
"PHLDA2","PHLDA2_S138",-1.70498498333334
"NCBP1","NCBP1_S33",-2.07933871333333
"AHNAK","AHNAK_S5577",3.68177509333334
"PIK3R2","PIK3R2_S263",-1.48092715333334
"KIF3A","KIF3A_S687",-1.93824100333333
"NCOR2","NCOR2_S1901",-1.89472914000001
"SPIRE1","SPIRE1_S508",-1.37832769
"TASOR2","TASOR2_S1172",1.32803662666667
"AKAP13","AKAP13_S2714",1.5885458
"RASSF6","RASSF6_S179",-1.15750630666667
"RALGAPA2","RALGAPA2_T767",1.74952062
"ZNF202","ZNF202_S33",-1.35768286333334
"PARD3","PARD3_S973",-1.47887643
"FARP2","FARP2_S876",-1.44431750333333
"RGS14","RGS14_S481",-1.339229425
"PLEKHA5","PLEKHA5_S607",-2.30324697500001
"HSF1","HSF1_S344",2.29493379666667
"BDP1","BDP1_S100",-1.54006577000001
"MAVS","MAVS_T244",2.25872230666667
"AMBRA1","AMBRA1_S639",-1.79755497000001
"PIK3R2","PIK3R2_S262",-1.49513181333333
"ERBB2","ERBB2_T1060",-1.73373922
"TOR1AIP2","TOR1AIP2_T66",-2.53346125333333
"GATAD2B","GATAD2B_S486",-1.79482968333333
"CDV3","CDV3_Y190",-1.3546648
"PARD3","PARD3_S383",-2.36051002833334
"PKP4","PKP4_T508",-2.01560497
"TRAPPC10","TRAPPC10_S683",1.90098794
"TOP2A","TOP2A_S1393",-1.53843625333333
"RANBP2","RANBP2_T1412",-1.28061167666667
"GTF3C2","GTF3C2_S772",1.25284449333333
"CDC20","CDC20_T70",-2.94648552
"CLPX","CLPX_S611",-2.277011395
"SPAG9","SPAG9_S1241",2.97906557333333
"USB1","USB1_S36",-1.62626807333334
"CTNND1","CTNND1_S232",-1.51068814666666
"CTDSPL2","CTDSPL2_S134",-3.48928086
"ZNF687","ZNF687_S1211",-1.94370269666667
"CIC","CIC_S173",-0.995693843333335
"SGPL1","SGPL1_S123",2.19976934
"COPG1","COPG1_S593",3.593727585
"GTF3C2","GTF3C2_S776",1.23989741
"ZMYND8","ZMYND8_S1124",1.50086943666667
"HMGCS1","HMGCS1_S495",-2.40110604000001
"NAT10","NAT10_S934",-1.59536743333333
"PLEKHA6","PLEKHA6_S448",-1.81357399166667
"TOR1AIP1","TOR1AIP1_S315",-1.82740466
"IFT43","IFT43_S78",-2.31575361666667
"RRBP1","RRBP1_S959",2.10909048666667
"TSC22D2","TSC22D2_S171",-3.28813139566667
"KMT2B","KMT2B_S941",-1.94368489666667
"TBC1D1","TBC1D1_S598",1.08169428666667
"NECTIN2","NECTIN2_T410",-1.17909558333334
"KNL1","KNL1_S32",-1.28415616666667
"PUM1","PUM1_T112",-1.71807352666667
"NECTIN2","NECTIN2_S433",-2.44711176666667
"NMNAT1","NMNAT1_S117",-1.96058940666667
"RNF31","RNF31_S466",-1.14849249333333
"FAM83D","FAM83D_T459",-2.88367462
"ARHGAP39","ARHGAP39_S169",-2.15662797333333
"BCL10","BCL10_S138",3.27147070333333
"CTTN","CTTN_S261",2.71433893833334
"ATP2B1","ATP2B1_S1164",-1.74882825333334
"AFDN","AFDN_S1799",-1.08664067666666
"DEPDC5","DEPDC5_S833",-2.19194252833334
"FBRSL1","FBRSL1_S340",1.66564799166667
"FBXO6","FBXO6_S284",-1.38596948
"KIF3A","KIF3A_T692",-2.11753273333333
"SATB2","SATB2_T467",1.70569213333334
"MYH10","MYH10_S1937",-1.09538968666667
"AKAP11","AKAP11_S1487",3.26862414666667
"LSR","LSR_S624",1.25515047666667
"KIAA1671","KIAA1671_S1265",2.22272141666667
"SOGA1","SOGA1_S1303",-1.60831292333334
"MRTFB","MRTFB_S211",1.3979098
"FKBP15","FKBP15_S1024",2.93494606
"CNNM4","CNNM4_S664",1.39652252
"KLF4","KLF4_T315",1.30609830333334
"ARHGAP35","ARHGAP35_S1004",3.72076066333333
"ARHGDIA","ARHGDIA_S47",-1.79757213333333
"MAP4K3","MAP4K3_S398",-1.90634250666667
"FTSJ1","FTSJ1_S271",-1.71710268666667
"INTS12","INTS12_S427",-1.47997315666667
"MYO15B","MYO15B_S921",-1.63241322833334
"DEPDC5","DEPDC5_S831",-2.19117736500001
"VDAC1","VDAC1_S101",1.21127001666667
"BTBD7","BTBD7_S998",-1.12968190666667
"ATAD2","ATAD2_S1200",-1.79576968833334
"STIM1","STIM1_S667",-1.97996743333333
"SLC7A6","SLC7A6_T19",4.56238333333334
"AUTS2","AUTS2_T1238",-2.15566190500001
"RAPGEF2","RAPGEF2_S1162",2.77810652666667
"DLG5","DLG5_S1232",-1.67710654
"URI1","URI1_T373",-3.29439115833334
"KIAA1671","KIAA1671_S1441",-1.34750938666667
"KIAA1671","KIAA1671_T1443",-1.34891382666667
"CYLD","CYLD_S399",1.37265396
"ARHGEF17","ARHGEF17_S420",1.29513486333333
"WBP11","WBP11_S600",1.38259061
"TMPO","TMPO_S265",-2.10183429833334
"PRKAA1","PRKAA1_T183",2.94412358666667
"OSBPL5","OSBPL5_S327",0.962895073333334
"RNF14","RNF14_S348",-1.23648071333334
"MMACHC","MMACHC_S240",-1.83382956333333
"TREX1","TREX1_S178",3.22129345
"CDK18","CDK18_S72",-1.36290677333333
"SYTL1","SYTL1_S161",-2.219411855
"MAP3K20","MAP3K20_S727",-1.30123297666667
"ATP2B1","ATP2B1_S1165",-1.73784955333333
"ATP2B1","ATP2B1_Y1167",-1.73967043666667
"TNS2","TNS2_S941",-1.53644974333333
"INCENP","INCENP_S72",-3.33935308333334
"MTCL1","MTCL1_S232",-1.31339868
"SMPD4","SMPD4_S753",-1.67644087333333
"NRBP1","NRBP1_T421",1.25389925666666
"TMEM238","TMEM238_S175",-1.99876626666667
"TNFRSF21","TNFRSF21_S541",-1.4467411
"AFTPH","AFTPH_T617",-1.30128383333333
"USP20","USP20_S408",-1.72048091666667
"CIC","CIC_S175",-1.00031280666667
"TAX1BP1","TAX1BP1_S666",1.50681463666666
"BCL10","BCL10_S136",3.02516746333334
"KIF2C","KIF2C_S187",-1.69468625333333
"ARHGEF28","ARHGEF28_S735",2.30690988
"MINDY2","MINDY2_S72",-1.40766652166667
"ARFGAP2","ARFGAP2_S371",-1.06341584333333
"EPB41L2","EPB41L2_S499",-1.15632375
"MAGI3","MAGI3_S1473",-1.6641496
"ITPKB","ITPKB_S264",-1.26138241666667
"MAGI3","MAGI3_S1475",-1.66288344000001
"INTS12","INTS12_S431",-1.51720428666667
"TRPM7","TRPM7_T555",-1.08991909
"ATXN2","ATXN2_S888",-2.84427993000001
"EMD","EMD_S58",5.28642654666666
"CDV3","CDV3_T182",-1.30345249
"PTPRA","PTPRA_Y798",-1.846017835
"ITPRID2","ITPRID2_T743",-1.17998536333334
"ATR","ATR_T1989",1.37294578333334
"PALLD","PALLD_S893",-1.01322682333333
"WDHD1","WDHD1_S907",3.30343738833333
"WIZ","WIZ_S983",-1.60544204666667
"CEP131","CEP131_S144",1.54654630333333
"DOT1L","DOT1L_S297",-1.23595206
"PI4K2B","PI4K2B_S17",0.991645813333335
"ARHGAP35","ARHGAP35_Y1105",-2.08861478166667
"ZFHX3","ZFHX3_S2801",-1.09890397333333
"OPRD1","OPRD1_S346",1.42486572333333
"ROCK2","ROCK2_S1374",2.15922038
"CAMSAP3","CAMSAP3_S554",-1.32271258
"CAMSAP1","CAMSAP1_S1052",-1.73065248833334
"CLDN3","CLDN3_S199",1.43326568666667
"MAGI3","MAGI3_S1474",-1.66012637
"KANSL1","KANSL1_S249",0.960343676666668
"ARHGEF28","ARHGEF28_S736",2.29221089666667
"TUBGCP3","TUBGCP3_S113",5.11295175666667
"WDR59","WDR59_S603",-1.90605036666667
"TNS1","TNS1_S1177",-2.08312384
"IRF2BP2","IRF2BP2_S244",-1.92505137
"PPP1R13L","PPP1R13L_S134",-1.33975537666667
"UBA1","UBA1_S46",2.19979286
"HSPA14","HSPA14_S418",-1.91770902666666
"PAK2","PAK2_S55",2.1828769
"DCLRE1B","DCLRE1B_S379",-0.92659123666667
"SLC12A6","SLC12A6_S32",-1.59287023166667
"MYH14","MYH14_S45",-1.40631930333333
"NCKAP5L","NCKAP5L_S763",-1.54968484333334
"ANO1","ANO1_T9",-1.72723102666667
"PDE8A","PDE8A_S457",-1.73954105333334
"SRRM2","SRRM2_S172",2.67879899666667
"VDAC1","VDAC1_S104",1.16778691333333
"EXOC7","EXOC7_S243",-1.82026863333333
"ZNRF2","ZNRF2_S135",-1.61302566666667
"SPAG9","SPAG9_T1264",0.992343903333339
"PAICS","PAICS_T105",1.19334634
"PAICS","PAICS_S107",1.19334634
"G6PD","G6PD_T10",1.23223114
"ANXA2","ANXA2_S221",1.94246006333333
"MTDH","MTDH_T148",-2.30917437833334
"MAP3K2","MAP3K2_S26",-0.954126993333329
"CTTN","CTTN_S113",2.88850053166667
"CHERP","CHERP_S904",1.81811396333334
"BAG6","BAG6_T1080",1.29259109333333
"PKD2","PKD2_S166",-1.35003534666667
"ANKRD11","ANKRD11_S834",-1.21083990666667
"DDHD1","DDHD1_S752",3.71774371666667
"ERBIN","ERBIN_T485",1.71590423333333
"RBMS2","RBMS2_S106",-1.08474159333334
"SHARPIN","SHARPIN_S129",1.31372198
"CCZ1B","CCZ1B_S266",-1.98667463
"SLC12A6","SLC12A6_S29",-1.58159256333333
"PAK2","PAK2_S152",-1.02359072333333
"ARFGAP2","ARFGAP2_S368",-1.04782803666667
"WDR44","WDR44_T200",1.30875047
"WIPF2","WIPF2_S144",1.18684482333333
"EPB41L1","EPB41L1_S378",-1.12098503666667
"YES1","YES1_Y426",1.07595126333333
"YES1","YES1_T427",1.07481893
"WIZ","WIZ_S982",-1.68540954666666
"MYO18A","MYO18A_T2045",1.59630520666667
"PLLP","PLLP_S14",-1.48870468333334
"LENG1","LENG1_S59",2.44453366666667
"SHMT2","SHMT2_S266",1.20602607666667
"RACGAP1","RACGAP1_T342",-1.94849999333333
"BCAS3","BCAS3_T825",1.32480589333333
"WASH2P","WASH2P_S217",1.33339627666667
"CUX1","CUX1_S1069",2.71815713333333
"ZC3H14","ZC3H14_S409",1.36721229666666
"SET","SET_S63",1.17603493
"C2CD5","C2CD5_S306",2.30054855
"AGFG1","AGFG1_S167",1.71118037
"CNNM3","CNNM3_S700",-1.43453470666667
"RBMS2","RBMS2_S108",-1.17213249333334
"VCP","VCP_S702",1.79801750666667
"DHX29","DHX29_T198",-1.51073392333333
"CEP164","CEP164_S531",-1.74076525666667
"SPAST","SPAST_S302",-2.01169681666667
"PATL1","PATL1_S120",-2.07812754666667
"STIM2","STIM2_S713",2.95755767666667
"ZDHHC8","ZDHHC8_S286",2.37603934333334
"PAPOLA","PAPOLA_T644",-1.42655531333334
"EPB41L2","EPB41L2_S57",-1.90522384666667
"HSPA14","HSPA14_T420",-1.92760372
"DOCK5","DOCK5_S1834",-1.16692352
"DOCK5","DOCK5_T1835",-1.16691335
"CUX1","CUX1_T1071",2.71693198
"UBXN7","UBXN7_T306",2.40733957
"FBF1","FBF1_S142",-1.95198599333333
"BAZ1A","BAZ1A_S1284",1.41912015
"TACC2","TACC2_S962",1.23176447333333
"RBM12B","RBM12B_S874",-2.11234156
"ZNF318","ZNF318_S1896",-1.50368341
"ARHGEF12","ARHGEF12_T1330",1.09881241666667
"NAB2","NAB2_S479",1.33255958333333
"SF3B1","SF3B1_T235",-1.55642382666667
"TAOK1","TAOK1_S426",-1.6061039
"SH3D19","SH3D19_S65",-2.0355676
"VIRMA","VIRMA_S222",1.18975321666667
"MARK3","MARK3_S419",-1.891124885
"TRPM7","TRPM7_S553",-1.06844806666667
"ANKZF1","ANKZF1_S675",-1.86693414
"GAPDH","GAPDH_S210",1.33106104666667
"RTKN","RTKN_T433",-2.61142667
"BCL9","BCL9_S687",-1.11921946333333
"FOXO6","FOXO6_S215",-1.69455337333334
"WASH6P","WASH6P_S327",-1.43022791666667
"CEP164","CEP164_S544",-2.29556560500001
"PPARGC1B","PPARGC1B_S381",-1.53758939
"SPDL1","SPDL1_S515",-1.63453864666667
"CHAMP1","CHAMP1_S570",2.15470186500001
"RPAP1","RPAP1_T268",2.18774319
"CEP131","CEP131_S145",1.54867013333334
"SRC","SRC_S69",2.260943095
"MACROH2A1","MACROH2A1_T174",1.83047294666666
"SLC12A8","SLC12A8_S665",1.36543226500001
"ZNF764","ZNF764_S131",-1.65949344666667
"CAMSAP2","CAMSAP2_T604",-1.56183815
"BRAF","BRAF_S405",-1.97605387166667
"MACROH2A1","MACROH2A1_S173",1.82726479
"MAP4K4","MAP4K4_S639",-2.22341728333333
"TGFB1I1","TGFB1I1_S68",-1.82570902333333
"RPL12","RPL12_S126",1.59349791
"SIPA1L1","SIPA1L1_S1151",-1.85540421666667
"TJAP1","TJAP1_S449",-3.42491149833334
"NEDD1","NEDD1_S518",-1.59413878
"MSL1","MSL1_S61",-1.57828712666667
"KIF21A","KIF21A_S853",-1.31612046333333
"MACC1","MACC1_S515",-2.45330667333334
"FAM83H","FAM83H_S924",-2.14304129666667
"ARID1A","ARID1A_S233",-1.27278423333333
"ZNF692","ZNF692_S231",-1.35614077333334
"SEPTIN7","SEPTIN7_T228",1.06320508333334
"SNX2","SNX2_S277",-1.37035115666666
"GPRIN1","GPRIN1_S73",-1.82689953
"CUEDC1","CUEDC1_T151",-1.35713322666667
"UCKL1","UCKL1_S16",-1.777777035
"GGA2","GGA2_S400",1.75279617333333
"CDR2L","CDR2L_S167",-2.60453319666667
"SNAP29","SNAP29_S78",-1.44020207666667
"RBM3","RBM3_S147",-3.26644373000001
"ARHGAP35","ARHGAP35_S591",-1.57798003999999
"YTHDF2","YTHDF2_S39",-1.53642781666666
"LUZP1","LUZP1_S422",-2.20169560500001
"SCYL2","SCYL2_S677",-2.26371225
"SSH3","SSH3_S494",1.39785003666666
"USP32","USP32_S1350",-1.15130965
"GTF2F1","GTF2F1_T445",1.34313011
"AMOTL1","AMOTL1_S828",-1.45580705
"MAP7D1","MAP7D1_S274",1.62108993666667
"CGN","CGN_S332",1.35682138
"ASAP2","ASAP2_S822",-1.61246236666667
"HNRNPA2B1","HNRNPA2B1_S102",1.52723026333333
"GTF3C4","GTF3C4_T626",-1.67645772666667
"IRF2BP2","IRF2BP2_S175",-2.09087372
"ANKRD50","ANKRD50_S1180",-1.324344
"C9orf78","C9orf78_S261",-0.985626859999996
"SLC41A3","SLC41A3_S13",1.83927282
"SLC5A6","SLC5A6_S585",1.43357435666667
"FLYWCH2","FLYWCH2_S13",1.81296317
"FLNB","FLNB_S2113",1.04996045666667
"RPRD1A","RPRD1A_S156",-1.06619898333333
"SPDL1","SPDL1_S513",-1.63148149
"ATP10B","ATP10B_S617",1.24020385666667
"CMIP","CMIP_S377",-2.194871745
"OBI1","OBI1_S719",-1.26883856000001
"RIN3","RIN3_T269",-1.37962913666667
"CCDC92","CCDC92_S209",2.42345730500001
"CDK5RAP2","CDK5RAP2_T1885",-1.61035728666667
"CDK5RAP2","CDK5RAP2_S1887",-1.61035029
"MBOAT2","MBOAT2_T474",2.38645776
"CENPI","CENPI_S284",1.36070537333333
"OBI1","OBI1_S721",-1.25877634666667
"MINDY2","MINDY2_S94",-1.04251003
"PFN1","PFN1_S92",1.42873827666667
"AKAP13","AKAP13_S1602",-1.08122889333333
"STARD3NL","STARD3NL_S193",1.45713646666667
"SNAP29","SNAP29_S77",-1.44333203666666
"ELK3","ELK3_S396",-1.04248396666667
"MAPK8IP3","MAPK8IP3_S584",-0.978248596666667
"MED24","MED24_S863",1.32073657
"PPIP5K2","PPIP5K2_T1183",3.41174714
"RETREG2","RETREG2_S379",-2.670195265
"MTA1","MTA1_T564",-3.11227894333333
"MAML1","MAML1_S45",-1.33750152
"SGTB","SGTB_S297",-1.91690826666667
"KRT8","KRT8_S330",1.13481648666667
"MAST3","MAST3_S43",-1.13353760333333
"PPP1R12A","PPP1R12A_T696",2.56082153666667
"SYNPO","SYNPO_S854",-0.958840686666669
"PANK2","PANK2_S189",-1.04092979333333
"THOC2","THOC2_S1388",-3.62956397016667
"SIGIRR","SIGIRR_T372",2.45599428833333
"CASKIN2","CASKIN2_S914",1.18548266000001
"PPP1R12A","PPP1R12A_S695",2.55569267
"WDR59","WDR59_S830",-1.15303834333334
"SNAPC1","SNAPC1_S292",-2.36774237916667
"EEF1B2","EEF1B2_S8",1.46774642
"ARHGAP12","ARHGAP12_T639",3.53089665833333
"EIF4G1","EIF4G1_S1124",1.04723580666667
"OCIAD1","OCIAD1_S122",1.37792205666666
"OCIAD1","OCIAD1_S123",1.37792205666666
"CAMSAP2","CAMSAP2_S598",-1.53527482333334
"CCDC120","CCDC120_S394",-1.10432625
"AKAP9","AKAP9_S1339",2.97970803666667
"KIAA1671","KIAA1671_S558",-1.36437416
"SCRIB","SCRIB_S1566",0.90782737666666
"RPRD1A","RPRD1A_S158",-1.06744448333333
"PRR5","PRR5_T257",2.68266868333333
"PTK2","PTK2_T914",-1.14646212333333
"SLC2A1","SLC2A1_S465",-1.52538903666667
"LRP4","LRP4_S1887",-1.89897155666667
"SPIRE1","SPIRE1_S507",-1.27077484333334
"SNRPC","SNRPC_S19",-2.20370261
"ZNF318","ZNF318_S1971",-1.78713480666667
"ATP10B","ATP10B_T616",1.21146011666667
"CTDSPL2","CTDSPL2_S33",-1.30974928333333
"ARHGAP39","ARHGAP39_S604",-1.53808132666667
"PTPRA","PTPRA_S796",-1.79984919166667
"ARID1A","ARID1A_S232",-1.27125294666667
"MAPK8IP3","MAPK8IP3_S585",-0.938408536666667
"DHX38","DHX38_S1194",-1.11747201666667
"TOR1AIP2","TOR1AIP2_S118",-1.53697967666666
"CASP8AP2","CASP8AP2_S567",-1.86244074333333
"TOR1AIP2","TOR1AIP2_S120",-1.53555806666667
"DLAT","DLAT_S358",1.57087103666666
"C2CD2L","C2CD2L_T417",-1.58722050666667
"SIPA1L1","SIPA1L1_S1149",-1.73806540333333
"U2SURP","U2SURP_S811",2.50026130666667
"GPBP1L1","GPBP1L1_S442",3.14035113666667
"PLEKHA4","PLEKHA4_S164",-1.30101077333333
"CEP164","CEP164_S472",-1.08460045
"HELZ2","HELZ2_S1006",-1.00079536333333
"TP53I11","TP53I11_S14",1.49481900333333
"USP47","USP47_S835",1.11346880333333
"SPAST","SPAST_T305",-2.29797077666666
"UBE2V1","UBE2V1_S146",1.43109766666667
"KIAA0930","KIAA0930_S324",1.25950495
"SARG","SARG_S313",1.96488253333334
"CCNY","CCNY_T103",1.26673825666667
"CHMP7","CHMP7_S417",-1.31903489333334
"DKC1","DKC1_S21",-2.89138428500001
"PLEKHG3","PLEKHG3_S76",-1.10259755333334
"PCM1","PCM1_S2023",1.54423427666667
"MTDH","MTDH_T143",-2.30550098666667
"RBM15","RBM15_S741",-1.25163269
"SPATS2L","SPATS2L_S531",2.01030159
"GEM","GEM_S289",-1.99356444666667
"RPGR","RPGR_S518",-1.73495451666667
"MKI67","MKI67_S127",-3.39769331
"TP53BP2","TP53BP2_S737",1.1478742
"CCNY","CCNY_S100",1.26671854666667
"MMACHC","MMACHC_S244",-1.91133372333333
"PKP4","PKP4_T1017",-1.48631254333333
"ALDH18A1","ALDH18A1_S429",1.02664025666667
"MKI67","MKI67_S128",-3.39629364
"AHNAK","AHNAK_S5430",1.32979170333333
"MARK3","MARK3_Y418",-1.82893006000001
"KANK1","KANK1_S325",-1.57867288166667
"USP47","USP47_T1008",2.07406043833334
"TP53BP2","TP53BP2_S736",1.14651680333334
"PNN","PNN_S84",-1.79129092
"NAA30","NAA30_S189",-1.38668601
"PER1","PER1_S27",-1.03098424
"AKAP9","AKAP9_S3846",-3.85959847666667
"GAPDH","GAPDH_S148",1.48442554333334
"GRB7","GRB7_S411",-2.55211353333334
"MGA","MGA_S924",-0.943595246666668
"ARHGAP5","ARHGAP5_T591",-1.53437884333334
"NCL","NCL_S67",-1.43168767
"SARNP","SARNP_S130",2.44580587166667
"ATG16L1","ATG16L1_S304",1.25924365
"SUCO","SUCO_S1081",1.37399482666667
"MED1","MED1_S1251",2.03788487666667
"ERCC6L","ERCC6L_S1188",-2.24212074333333
"PWP1","PWP1_S485",1.66124947666667
"ESRP1","ESRP1_S237",5.04908116666667
"USP34","USP34_T3350",-2.02770455666666
"PCYOX1","PCYOX1_T202",-1.06107743666667
"AMER1","AMER1_S286",-1.08007018
"CCDC138","CCDC138_T48",-2.436561745
"ATF7IP","ATF7IP_S895",-1.76447709666667
"SPRTN","SPRTN_S264",-1.70123036666667
"TP53BP2","TP53BP2_T739",1.15176645666666
"SPIRE1","SPIRE1_S387",-1.44440079
"RRP8","RRP8_S223",-1.01049296
"RNF214","RNF214_S47",-1.83629258833334
"SPRTN","SPRTN_T263",-1.698351065
"ILF3","ILF3_T592",-1.37041854666667
"PIK3R2","PIK3R2_S273",-1.48726622
"BRMS1L","BRMS1L_S197",-1.62125301333333
"SIRT1","SIRT1_S615",-1.99957657
"PDZD8","PDZD8_S496",-1.26040586
"TRIM28","TRIM28_S433",1.77059141333334
"PLEKHA2","PLEKHA2_S194",-2.20712058
"FLYWCH1","FLYWCH1_T26",-1.42512385333334
"SCAPER","SCAPER_S185",-1.70739237333334
"CARMIL2","CARMIL2_S991",-1.75294256166667
"CEP350","CEP350_T2117",-1.04386965333333
"ARFGAP2","ARFGAP2_S319",2.41662724666666
"CAMSAP1","CAMSAP1_T1054",-1.65951760500001
"MCRIP1","MCRIP1_S24",-2.56399822
"PHF8","PHF8_T800",-2.07221174
"FBXL19","FBXL19_S301",-1.4520216
"DNAJC19","DNAJC19_T72",1.090916
"NCOR2","NCOR2_T1902",-1.68354702
"OSBPL8","OSBPL8_T39",-1.61759614500001
"RCC1","RCC1_S11",1.00049400666667
"LPIN3","LPIN3_S411",1.21890354
"AKAP1","AKAP1_T590",4.19737275333333
"SARG","SARG_S312",1.94748910333333
"NELFA","NELFA_T277",1.29000123666667
"SIRT1","SIRT1_T614",-2.00537364
"GAREM1","GAREM1_S759",-1.35734271833334
"CEP131","CEP131_S21",-2.49637174833333
"SSRP1","SSRP1_S659",-2.0908254
"SLC12A6","SLC12A6_S36",-1.64452362000001
"DDI2","DDI2_T104",-1.66120147666667
"SMAD6","SMAD6_S274",-1.43917052
"DHX29","DHX29_S200",-1.43383534666667
"KANSL1","KANSL1_S1082",-0.979873663333334
"CFTR","CFTR_S712",2.48071432
"SERPINB1","SERPINB1_S299",1.71384334666667
"LARP4","LARP4_S597",-1.82406266666667
"LARP4","LARP4_S594",-1.82406362
"RANBP1","RANBP1_T15",-1.90015792666667
"DDI2","DDI2_S106",-1.67896970333333
"IRF2BP1","IRF2BP1_S186",-1.53722031666667
"LARP1","LARP1_T526",-1.22161801666667
"TMEM63A","TMEM63A_S91",3.47351647
"SHROOM3","SHROOM3_Y1504",1.53076236
"ZCCHC8","ZCCHC8_T342",-1.81495683
"CARD14","CARD14_S475",-1.23714129000001
"EDC4","EDC4_Y40",1.7513752
"USP10","USP10_Y77",3.17489052
"TFAP4","TFAP4_S139",-1.446783855
"EDC4","EDC4_S37",1.75695197
"MYO9A","MYO9A_S1258",-1.848860735
"EIF5B","EIF5B_S1168",1.01027233999999
"AHNAK","AHNAK_S5332",1.38915983666666
"SLAIN2","SLAIN2_S413",0.858331039999999
"CCNY","CCNY_S102",1.29563395
"ARID5B","ARID5B_S1037",-1.2477808
"BEND3","BEND3_S164",1.17133140333334
"CACNA2D2","CACNA2D2_S38",-1.42892487333333
"SSH3","SSH3_S484",1.52001253666667
"WASH2P","WASH2P_S219",1.33028030333333
"USP10","USP10_T82",2.69152832
"DDI2","DDI2_S105",-1.68110275
"WDR33","WDR33_S7",-1.00532849666666
"SERPINB1","SERPINB1_S300",1.73135661666666
"FAM120A","FAM120A_S419",3.59452406333333
"CAMSAP2","CAMSAP2_S599",-1.50794760666667
"PHIP","PHIP_S676",-2.29413636666666
"BRAF","BRAF_T401",-2.365826605
"TBC1D22A","TBC1D22A_S167",2.78489113
"NCOR2","NCOR2_S1547",-1.73339939333333
"BRD8","BRD8_T569",1.22874896
"HNRNPDL","HNRNPDL_S241",1.07974242666667
"PGRMC2","PGRMC2_S90",1.23561604666667
"ITSN1","ITSN1_T1144",1.26970259666667
"MAT2A","MAT2A_S384",1.13323911
"PDLIM5","PDLIM5_S115",-1.81557814333333
"DCP1B","DCP1B_T392",-1.07488728
"EIF2S1","EIF2S1_S158",1.66227722333333
"SCRIB","SCRIB_S1508",1.65654246
"DNAJC19","DNAJC19_S70",1.08306153666667
"OSBPL9","OSBPL9_S324",1.64281050333333
"CDC42EP4","CDC42EP4_S109",1.34469286666667
"FXR1","FXR1_S464",-1.51332155666667
"THRAP3","THRAP3_T214",1.22389603
"CDK16","CDK16_S65",3.15943654
"SLC4A1AP","SLC4A1AP_S82",-1.48114395
"USP10","USP10_S81",2.52565002333333
"EFHD2","EFHD2_S204",-1.25212828666667
"ZNF827","ZNF827_T759",-1.96069558666667
"SEPTIN10","SEPTIN10_T426",1.42925294333333
"FAM102A","FAM102A_S189",-1.62363624666667
"LMNA","LMNA_S212",0.968762716666664
"AHNAK","AHNAK_S3483",4.18193832833334
"WDHD1","WDHD1_S906",3.31510432833334
"NCOR1","NCOR1_S764",0.963248253333337
"RFC1","RFC1_S156",-2.06635220666667
"FKBP5","FKBP5_T15",1.17452748333334
"MAP3K1","MAP3K1_S21",-1.56019719333333
"FAM171A1","FAM171A1_S460",-1.31946182
"FANCD2","FANCD2_S592",1.41324996666667
"PRDX6","PRDX6_T44",1.13695971333333
"ATP1A1","ATP1A1_S217",1.04169941
"NAA30","NAA30_S190",-1.35201072333333
"NFIB","NFIB_S326",-1.42756462
"TCF12","TCF12_S386",-1.13804817333333
"AAK1","AAK1_S637",1.57867495666667
"MTMR4","MTMR4_S629",-1.13626956666666
"TFDP2","TFDP2_S24",-1.18033759
"SEC23IP","SEC23IP_S930",-1.48037242666667
"CCDC120","CCDC120_S393",-1.07114951
"OPTN","OPTN_T525",-1.18740209333333
"KIAA1671","KIAA1671_S128",-0.99237887333333
"IVNS1ABP","IVNS1ABP_S269",2.04610284
"MECP2","MECP2_S13",2.03226439
"SMAP","SMAP_S147",3.67222595
"TFRC","TFRC_Y20",2.50813674999999
"THRAP3","THRAP3_T210",1.21632385
"DCP1B","DCP1B_S390",-1.06582005666667
"USP10","USP10_T74",2.55058225
"SMARCD2","SMARCD2_S203",0.896198909999999
"ESYT1","ESYT1_S1034",1.08770942666667
"CAMSAP2","CAMSAP2_T517",0.841382029999995
"CDC42EP1","CDC42EP1_S180",1.37114175333333
